0,painting_index,img_src,painting_title,season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
158,125,https://www.twoinchbrush.com/images/painting125.png,Frozen_Solitude,13,2,5,https://www.youtube.com/embed/kNZssD9zWlw,"['Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#5F2E1F','#000000','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
159,126,https://www.twoinchbrush.com/images/painting126.png,Meadow_Brook,13,3,13,https://www.youtube.com/embed/06W8GsWj2Yg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
160,127,https://www.twoinchbrush.com/images/painting127.png,Evening_at_Sunset,13,4,12,https://www.youtube.com/embed/7ZUQTXuDPaI,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
161,128,https://www.twoinchbrush.com/images/painting128.png,Mountain_View,13,5,11,https://www.youtube.com/embed/dJfnAyDLwPY,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
162,129,https://www.twoinchbrush.com/images/painting129.png,Hidden_Creek,13,6,10,https://www.youtube.com/embed/KmoRz01bm0Y,"['Black_Gesso','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#000000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0
163,130,https://www.twoinchbrush.com/images/painting130.png,Peaceful_Haven,13,7,13,https://www.youtube.com/embed/j20pZ96E_CE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
164,131,https://www.twoinchbrush.com/images/painting131.png,Mountain_Exhibition,13,8,10,https://www.youtube.com/embed/bgI3_1quJ18,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
165,132,https://www.twoinchbrush.com/images/painting132.png,Emerald_Waters,13,9,9,https://www.youtube.com/embed/lLunPQBzW6g,"['Black_Gesso','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#000000','#FFEC00','#5F2E1F','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0
166,133,https://www.twoinchbrush.com/images/painting133.png,Mountain_Summit,13,10,12,https://www.youtube.com/embed/kasGRkfkiPM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
167,134,https://www.twoinchbrush.com/images/painting134.png,Cabin_Hideaway,13,11,10,https://www.youtube.com/embed/NjTlW2NL1Lo,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1
168,135,https://www.twoinchbrush.com/images/painting135.png,Oval_Essence,13,12,8,https://www.youtube.com/embed/q7WXF_BSEXw,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White','Van_Dyke_Brown']","['#4E1500','#FFEC00','#5F2E1F','#000000','#0C0040','#102E3C','#FFFFFF','#221B15']",0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1
169,136,https://www.twoinchbrush.com/images/painting136.png,Lost_Lake,13,13,12,https://www.youtube.com/embed/9-ATP8xyDM0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
170,111,https://www.twoinchbrush.com/images/painting111.png,Distant_Mountains,14,1,13,https://www.youtube.com/embed/GpA9UM7QGag,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
171,112,https://www.twoinchbrush.com/images/painting112.png,Meadow_Brook_Surprise,14,2,12,https://www.youtube.com/embed/Ov5oIHTAa10,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
172,113,https://www.twoinchbrush.com/images/painting113.png,Mountain_Moonlight_Oval,14,3,12,https://www.youtube.com/embed/CigXQtT6BPM,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
173,114,https://www.twoinchbrush.com/images/painting114.png,Snowy_Solitude,14,4,7,https://www.youtube.com/embed/1ZriQGhSFTM,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#5F2E1F','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
174,115,https://www.twoinchbrush.com/images/painting115.png,Mountain_River,14,5,13,https://www.youtube.com/embed/CnMLKAGi0yM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
175,116,https://www.twoinchbrush.com/images/painting116.png,Graceful_Mountains,14,6,12,https://www.youtube.com/embed/0uVe8T-vVVg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
176,117,https://www.twoinchbrush.com/images/painting117.png,Windy_Waves,14,7,14,https://www.youtube.com/embed/y6GVVjG4HMg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
177,118,https://www.twoinchbrush.com/images/painting118.png,On_a_Clear_Day,14,8,11,https://www.youtube.com/embed/e63Cgln6Yag,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1
178,119,https://www.twoinchbrush.com/images/painting119.png,Riverside_Escape_Oval,14,9,13,https://www.youtube.com/embed/d83REwSGfGo,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
179,120,https://www.twoinchbrush.com/images/painting120.png,Surprising_Falls,14,10,13,https://www.youtube.com/embed/QbclL1ca7_s,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
180,121,https://www.twoinchbrush.com/images/painting121.png,Shadow_Pond,14,11,13,https://www.youtube.com/embed/BQWJ3kqonpA,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
181,122,https://www.twoinchbrush.com/images/painting122.png,Misty_Forest_Oval,14,12,12,https://www.youtube.com/embed/ddU9vQvSpw8,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
182,123,https://www.twoinchbrush.com/images/painting123.png,Natural_Wonder,14,13,11,https://www.youtube.com/embed/knOutsaiKfU,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
183,98,https://www.twoinchbrush.com/images/painting98.png,Splendor_of_Winter,15,1,10,https://www.youtube.com/embed/oJvk7gPDHiE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1
184,99,https://www.twoinchbrush.com/images/painting99.png,Colors_of_Nature,15,2,12,https://www.youtube.com/embed/Me9Ietooq4w,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
185,100,https://www.twoinchbrush.com/images/painting100.png,Grandpa's_Barn,15,3,11,https://www.youtube.com/embed/IPPU49PyfEA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
186,101,https://www.twoinchbrush.com/images/painting101.png,Peaceful_Reflections,15,4,13,https://www.youtube.com/embed/gYuH4Ilqdhs,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
187,102,https://www.twoinchbrush.com/images/painting102.png,Hidden_Winter_Moon_Oval,15,5,8,https://www.youtube.com/embed/yxAMOdl6RJE,"['Alizarin_Crimson','Black_Gesso','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
188,103,https://www.twoinchbrush.com/images/painting103.png,Waves_of_Wonder,15,6,12,https://www.youtube.com/embed/tayQX_ng-Nc,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
189,104,https://www.twoinchbrush.com/images/painting104.png,Cabin_by_the_Pond,15,7,12,https://www.youtube.com/embed/TyOO6WeP2AY,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
190,105,https://www.twoinchbrush.com/images/painting105.png,Fall_Stream,15,8,12,https://www.youtube.com/embed/ZY0ofhdV_L0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
191,106,https://www.twoinchbrush.com/images/painting106.png,Christmas_Eve_Snow,15,9,9,https://www.youtube.com/embed/cVqFG2pxK2A,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#FFEC00','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1
192,107,https://www.twoinchbrush.com/images/painting107.png,Forest_Down_Oval,15,10,12,https://www.youtube.com/embed/COsJUfPN2dA,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
193,108,https://www.twoinchbrush.com/images/painting108.png,Pathway_to_Autumn,15,11,12,https://www.youtube.com/embed/Hg5RKc6xiL4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
194,109,https://www.twoinchbrush.com/images/painting109.png,Deep_Forest_Lake,15,12,13,https://www.youtube.com/embed/2bjFmSQjQrw,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
195,110,https://www.twoinchbrush.com/images/painting110.png,Peaks_of_Majesty,15,13,11,https://www.youtube.com/embed/lTb8DN6G6dE,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
196,84,https://www.twoinchbrush.com/images/painting84.png,Two_Seasons,16,1,13,https://www.youtube.com/embed/jwVz0uTLH1I,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
197,85,https://www.twoinchbrush.com/images/painting85.png,Nestled_Cabin,16,2,12,https://www.youtube.com/embed/l_jN9KN257M,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
198,86,https://www.twoinchbrush.com/images/painting86.png,Wintertime_Discovery,16,3,11,https://www.youtube.com/embed/uZyZW3tkCE0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1
199,87,https://www.twoinchbrush.com/images/painting87.png,Mountain_Mirage_Wood_Shape,16,4,12,https://www.youtube.com/embed/jfCsew_mz7A,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
200,88,https://www.twoinchbrush.com/images/painting88.png,Double_Oval_Fantasy,16,5,13,https://www.youtube.com/embed/4jAsLpJzjHM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
201,89,https://www.twoinchbrush.com/images/painting89.png,Contemplative_Lady,16,6,1,https://www.youtube.com/embed/gnp6WE7Ql-s,['Van_Dyke_Brown'],['#221B15'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202,90,https://www.twoinchbrush.com/images/painting90.png,Deep_Woods,16,7,10,https://www.youtube.com/embed/rE5ZVs_YJfE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
203,91,https://www.twoinchbrush.com/images/painting91.png,High_Tide,16,8,12,https://www.youtube.com/embed/_IREQ4SIcX8,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
204,93,https://www.twoinchbrush.com/images/painting93.png,Barn_in_Snow_Oval,16,9,7,https://www.youtube.com/embed/wJmi7-G9r-w,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#5F2E1F','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
205,94,https://www.twoinchbrush.com/images/painting94.png,That_Time_of_Year,16,10,9,https://www.youtube.com/embed/q5moLoqOkP0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15']",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1
